PUBLA,37.25,-5.356
PUCLO,25.711,-18.596
PUFUZ,42.506,-3.343
PUMAL,42.367,2.008
QITTI,27.899,-16.268
RAFOL,37.949,-0.017
RAKOD,39.781,-6.629
RALUS,41.937,-7.116
RAMON,41.009,-0.285
RASEP,28.694,-14.447
RATAS,42.574,-4.031
RATAT,28.682,-13.782
RAVAX,40.921,2.088
RAZID,36.466,-4.208
REBUL,41.698,1.113
RECKA,28.429,-17.752
REMGI,27.09,-15.27
REPSO,43.47,-6.354
RESTU,37.908,-1.558
RESVA,43.422,-3.443
RETBA,39.444,-0.909
RETEN,43.0,-13.0
RIDAV,40.535,-5.808
RILKO,40.979,-3.797
RILUK,41.436,1.352
RIMES,40.558,-0.064
RIMTU,43.322,-8.367
RINDI,37.106,-0.064
RIPEL,42.283,-10.816
RIPIX,29.004,-13.559
RIPOD,30.0,-24.0
RIPUX,39.247,-0.44
RISPO,37.3,-2.29
RITUS,41.824,-8.199
RIVEM,43.744,-8.647
RIVRO,40.623,-6.723
RIXAL,36.784,-2.018
RIXOT,40.391,4.667
RIXUR,37.109,-3.636
ROBIP,36.7,-2.571
ROCAZ,29.095,-13.061
ROCIO,37.298,-6.455
ROCME,41.753,0.184
RODAP,39.632,-7.065
RODRA,41.051,1.73
ROFIX,40.213,-3.792
ROLAS,37.416,-2.854
ROLDO,39.876,-5.545
ROLES,43.099,-3.391
ROMIL,43.474,-5.659
RONDA,36.694,-5.147
RONDU,38.823,1.543
RONKO,42.496,-1.031
RONNY,42.429,-0.845
RONSI,43.484,-4.504
ROSAL,38.021,-7.101
ROSTA,28.256,-20.0
ROSTO,43.377,-3.089
ROTEX,37.419,-5.602
ROTUM,25.0,-15.787
ROVAK,42.742,-5.856
ROVAP,41.604,0.816
ROXER,43.213,-7.358
ROXES,28.514,-13.727
RUBEO,40.954,-0.686
RUBOT,40.974,1.706
RUDBI,40.258,-3.136
RUKER,39.949,-4.611
RULOB,28.751,-14.017
RULOS,41.177,2.281
RUNAX,35.833,-6.632
RUPIT,39.453,2.027
RUSEM,39.0,-4.847
RUSIK,28.906,-12.816
RUTIP,42.478,1.437
RUVEN,37.654,-5.514
RUXET,38.669,0.675
SADAF,37.804,2.329
SADEM,41.21,3.174
SADUR,41.417,1.674
SALAS,41.11,0.476
SALON,41.495,3.187
SAMAR,30.9,-14.416
SANBI,43.485,-3.32
SANIS,41.109,2.004
SANJU,37.054,-5.75
SANSI,37.497,-1.07
SANTA,37.669,-6.298
SANTI,38.291,-3.324
SANTU,43.323,-3.117
SARAY,29.759,-14.157
SARES,36.444,-5.265
SARGO,40.5,3.992
SARRA,43.174,-2.566
SARWO,27.519,-16.244
