UBBB,40.468,50.047
UEEA,34.804,-96.671
UEEE,62.093,129.771
UERP,66.417,112.050
UGEE,40.148,44.397
UGGG,41.669,44.955
UGSS,42.858,41.128
UHBB,50.422,127.410
UHHH,48.528,135.188
UHMA,64.735,177.741
UHMD,64.380,-173.247
UHMM,59.910,150.717
UHMP,67.500,171.000
UHPP,53.166,158.453
UHSH,53.515,142.888
UHSS,46.889,142.717
UHWW,43.399,132.151
UIAA,52.026,113.305
UIBB,56.371,101.699
UIII,52.267,104.395
UIUU,51.807,107.438
UKBB,50.345,30.895
UKCC,48.073,37.740
UKDD,48.357,35.102
UKFF,45.039,33.983
UKHH,49.359,26.934
UKKK,50.402,30.452
UKLL,49.813,23.956
UKLN,48.260,25.982
UKOO,46.427,30.678
ULLI,59.800,30.265
ULMM,68.782,32.751
UMGG,52.527,31.017
UMII,55.167,30.133
UMKK,54.890,20.592
UMMM,53.864,27.539
UMMS,53.882,28.031
UNAA,53.740,91.385
UNBB,53.364,83.542
UNEE,55.270,86.107
UNOO,54.967,73.310
URKK,45.035,39.172
URML,42.817,47.652
URMM,44.225,43.082
URMT,45.109,42.113
URRR,47.258,39.818
URSS,43.446,39.947
URWA,46.283,48.006
URWW,48.782,44.345
USCC,55.303,61.507
USCM,53.393,58.760
USDD,66.590,66.610
USNN,60.950,76.467
USPP,57.917,56.026
USRR,61.250,73.500
USSS,56.741,60.804
USTO,37.132,-92.084
USUU,55.475,65.415
UTAA,37.992,58.363
UTAK,40.033,52.983
UTAV,39.083,63.613
UTDD,38.543,68.825
UTNN,42.486,59.623
UTSB,39.775,64.480
UTSS,39.701,66.985
UTST,37.286,67.308
UUBP,53.214,34.176
UUEE,55.972,37.415
UUEM,56.825,35.758
UUOO,51.814,39.230
UUWW,55.591,37.261
UUYY,61.648,50.846
UWKD,55.608,49.277
UWOO,51.796,55.457
UWPP,28.954,-98.520
UWUU,54.557,55.874
UWWW,53.505,50.164
